시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 구로구 구로동,Apr-97,97,4,하나세인스톤2차,19.33,201603,29,"14,000",15,2011,가마산로 284
서울특별시 구로구 구로동,Apr-46,46,4,하나세인스톤3차,19.99,201602,14,"13,550",14,2011,공원로6길 16-22
서울특별시 구로구 구로동,Apr-46,46,4,하나세인스톤3차,19.99,201603,5,"13,100",15,2011,공원로6길 16-22
서울특별시 구로구 구로동,642-39,642,39,한국현대,84.72,201603,16,"30,300",10,1994,구일로8길 107
서울특별시 구로구 구로동,642-39,642,39,한국현대,84.72,201604,1,"32,000",14,1994,구일로8길 107
서울특별시 구로구 구로동,642-39,642,39,한국현대,84.72,201604,7,"30,000",14,1994,구일로8길 107
서울특별시 구로구 구로동,642-39,642,39,한국현대,84.72,201604,11,"30,000",3,1994,구일로8길 107
서울특별시 구로구 구로동,796-72,796,72,한마음(796-72),43.05,201602,18,"13,000",3,1997,도림로6길 39-15
서울특별시 구로구 구로동,May-46,46,5,한스타워,84.91,201603,5,"30,000",17,1996,공원로 34
서울특별시 구로구 구로동,May-46,46,5,한스타워,84.91,201603,9,"30,000",21,1996,공원로 34
서울특별시 구로구 구로동,642-9,642,9,한신,45.563,201602,18,"22,000",5,1988,구일로8길 63
서울특별시 구로구 구로동,642-9,642,9,한신,45.563,201603,21,"23,550",9,1988,구일로8길 63
