"Apart","pps"
"개나리 푸르지오",1405
"개나리 푸르지오",1471
"개나리4",804
"개나리4",717
"개나리4",733
"개나리SK뷰",1447
"개나리SK뷰",1289
"개나리SK뷰",1436
"개나리SK뷰",1494
"개나리SK뷰",1320
"개나리래미안",1352
"개나리래미안",1260
"개나리래미안",1354
"개나리래미안",1468
"거평빌라트",407
"경남아너스빌",724
"경남아너스빌",812
"경남아너스빌",796
"금호어울림",695
"네스빌(728-10)",442
"노블카운티",605
"대림역삼",972
"대림역삼",922
"대림역삼",789
"대림역삼",1075
"대림역삼",824
"대명벨리온",1573
"대우디오빌",706
"대우디오빌",974
"대우디오빌",837
"대우디오빌",744
"대우디오빌",899
"대우디오빌",947
"대우디오빌",833
"대우디오빌",718
"대우디오빌",767
"대우디오빌플러스",756
"대우디오빌플러스",796
"동부센트레빌",994
"동부센트레빌",1000
"동부센트레빌",1170
"동부센트레빌",1053
"동부센트레빌",1030
"동부센트레빌",989
"래미안그레이튼",1070
"래미안그레이튼",1146
"래미안그레이튼",1133
"래미안그레이튼",1384
"래미안그레이튼",1417
"래미안그레이튼",1269
"래미안그레이튼",1392
"래미안그레이튼",1381
"래미안그레이튼(진달래2차)",1357
"래미안그레이튼(진달래2차)",1037
"래미안그레이튼(진달래2차)",1178
"래미안펜타빌",914
"래미안펜타빌",1017
"래미안펜타빌",1086
"래미안펜타빌",1011
"리츠빌",552
"브라운스톤역삼",772
"브라운스톤역삼",839
"브라운스톤역삼",834
"상지리츠빌역삼2차",707
"쌍용플레티넘밸류",673
"쌍용플레티넘밸류",845
"쌍용플레티넘밸류",866
"쎄비앙 102동",564
"에스케이허브젠",751
"역삼 I'PARK",1127
"역삼 I'PARK",951
"역삼 I'PARK",1011
"역삼 I'PARK",1191
"역삼 I'PARK",1554
"역삼 I'PARK",980
"역삼동하나빌",733
"역삼디오슈페리움",748
"역삼래미안",1146
"역삼래미안",1281
"역삼래미안",1316
"역삼래미안",1300
"역삼래미안",1347
"역삼래미안",1284
"역삼래미안",1313
"역삼래미안",1337
"역삼래미안",1396
"역삼래미안",1360
"역삼래미안",1286
"역삼엔스위트102동",545
"역삼엔스위트102동",559
"역삼열성카이스빌",556
"역삼열성카이스빌",645
"역삼열성카이스빌",642
"역삼우성",598
"역삼우정에쉐르2",840
"역삼이안애비",553
"역삼푸르지오",1358
"역삼푸르지오",1254
"역삼푸르지오",1279
"역삼푸르지오",1343
"역삼푸르지오",1336
"역삼푸르지오",1403
"역삼푸르지오",1237
"역삼푸르지오",1286
"요진와이시티미니",1653
"우림루미아트2",711
"우정에쉐르3",996
"은하수",1008
"조이너스",612
"트레벨",1075
"프리마빌",424
"프리마빌",584
"한스빌(836)",664
"한화진넥스빌",656
"한화진넥스빌",675
"한화진넥스빌",505
"한화진넥스빌",581
"현대휴먼터치빌",617
"현대휴먼터치빌",613
"강남한신휴플러스6단지",672
"강남한신휴플러스8단지",706
"강남한신휴플러스8단지",711
"강남한신휴플러스8단지",709
"가람",1091
"가람",1064
"가람",1089
"가람",1057
"가람",1103
"가람",1111
"가람",1135
"가람",1154
"가람",1124
"개포한신",860
"개포한신",769
"개포한신",827
"개포한신",923
"개포한신",954
"개포한신",836
"개포한신",832
"대우",1091
"대우",1078
"대우",1229
"목련타운",902
"목련타운",1032
"목련타운",961
"목련타운",980
"목련타운",972
"목련타운",943
"목련타운",1072
"삼성",833
"상록수",1107
"상록수",1048
"상록수",1030
"상록수",1083
"상록수",1104
"상록수",1097
"상록수",1118
"상록수",1073
"상록수",1147
"샘터마을",978
"샘터마을",878
"샘터마을",1025
"샘터마을",927
"샘터마을",907
"샘터마을",981
"샘터마을",955
"수서",900
"수서",834
"수서",876
"수서",850
"수서",848
"수서",870
"수서",883
"수서",913
"우성7",1075
"우성7",1011
"우성7",1017
"우성7",1118
"우성7",1141
"우성7",1047
"우성7",1035
"우성7",1071
"우성7",1199
"우성7",1069
"푸른마을 아파트 101동~111동",954
"푸른마을 아파트 101동~111동",998
"푸른마을 아파트 101동~111동",942
"푸른마을 아파트 101동~111동",920
"푸른마을 아파트 101동~111동",1004
"푸른마을 아파트 101동~111동",1013
"푸른마을 아파트 101동~111동",1037
"푸른마을 아파트 101동~111동",983
"푸른마을 아파트 101동~111동",1054
"푸른마을 아파트 101동~111동",995
"푸른마을 아파트 101동~111동",977
"푸른마을 아파트 101동~111동",986
"한솔마을",1118
"한솔마을",1129
"한솔마을",1095
"한솔마을",1163
"한솔마을",1062
"한솔마을",1039
"한솔마을",1086
"한솔마을",1176
"한솔마을",1153
"한솔마을",1115
"현대4",959
"현대4",800
"현대4",986
"현대4",965
"현대4",973
"현대4",953
"현대사원",1470
"강남한양수자인(4단지)",912
"강남한양수자인(4단지)",906
"강남한양수자인(4단지)",1084
"강남한양수자인(4단지)",941
"래미안강남힐즈",1126
"래미안포레",925
"래미안포레",924
"래미안포레",859
"구산",844
"구산",707
"대우로얄카운티2",933
"대우로얄카운티3",1300
"대우로얄카운티5",954
"대우리츠카운티",1053
"대우유로카운티",960
"대우유로카운티",933
"대우유로카운티",934
"대우유로카운티",918
"동양파라곤",1403
"동양파라곤",1388
"동양파라곤",1329
"래미안청담로이뷰",1289
"래미안청담로이뷰",1407
"래미안청담로이뷰",1298
"래미안청담로이뷰",1361
"삼성청담공원아파트",1165
"삼성청담공원아파트",1125
"삼성청담공원아파트",887
"삼성청담공원아파트",1073
"삼성청담공원아파트",928
"삼성청담공원아파트",975
"삼성청담아파트",1000
"삼성청담아파트",1024
"삼호빌라B",716
"삼호빌라B",714
"삼환",894
"상지리츠빌(127-16)",860
"상지리츠빌5A",883
"상지카일룸",1383
"상지카일룸",1154
"연세빌라(59-16)",747
"연세힐하우스(Ⅱ)",630
"진흥아파트",1107
"진흥아파트",1098
"청강(건영)",1040
"청강(건영)",1064
"청강(건영)",1082
"청강(건영)",1147
"청강(건영)",1058
"청담 신원아침도시마인",1003
"청담 신원아침도시마인",1115
"청담 신원아침도시마인",1148
"청담2차e-편한세상",875
"청담2차e-편한세상",1001
"청담2차e-편한세상",885
"청담4차이편한세상",1065
"청담4차이편한세상",975
"청담그랑빌",634
"청담대림e-편한세상",1081
"청담대림e-편한세상",1120
"청담대림e-편한세상",1100
"청담대우로얄카운티6차",1074
"청담동삼성1차아파트101동",1052
"청담삼익아파트",1233
"청담삼익아파트",1260
"청담삼익아파트",1386
"청담삼익아파트",1123
"청담삼익아파트",1177
"청담삼익아파트",1203
"청담삼익아파트",1250
"청담삼익아파트",1253
"청담삼익아파트",1274
"청담삼익아파트",1175
"청담삼익아파트",1403
"청담삼익아파트",1352
"청담스위트",1549
"청담스위트",1601
"청담아이파크",998
"청담아이파크",1226
"청담우방",793
"청담자이",1972
"청담자이",1641
"청담자이",1966
"청담자이",1784
"청담자이",1810
"청담자이",1908
"청담자이",1854
"청담파라곤Ⅱ 2단지",1384
"청담파크빌",630
"청담파크빌",652
"청담현대3차아파트",1053
"청담현대3차아파트",1134
"청담현대3차아파트",1260
"청담현대3차아파트",1059
"한신오페라하우스",782
"한신오페라하우스",740
"한신오페라하우스",853
"한신오페라하우스",845
"한신오페라하우스 2차",851
"현대아파트",967
"현대아파트",908
"휴먼스타빌",1273
"휴먼스타빌",1239
"강일리버파크10단지",565
"강일리버파크10단지",577
"강일리버파크10단지",544
"강일리버파크10단지",520
"강일리버파크1단지",510
"강일리버파크1단지",519
"강일리버파크1단지",540
"강일리버파크1단지",518
"강일리버파크2단지",481
"강일리버파크2단지",560
"강일리버파크3단지",509
"강일리버파크3단지",710
"강일리버파크3단지",685
"강일리버파크3단지",515
"강일리버파크3단지",572
"강일리버파크3단지",680
"강일리버파크3단지",537
"강일리버파크3단지",705
"강일리버파크4단지",542
"강일리버파크4단지",535
"강일리버파크4단지",551
"강일리버파크4단지",544
"강일리버파크5단지",525
"강일리버파크5단지",548
"강일리버파크5단지",713
"강일리버파크5단지",685
"강일리버파크5단지",526
"강일리버파크6단지",532
"강일리버파크6단지",523
"강일리버파크6단지",563
"강일리버파크6단지",540
"강일리버파크7단지",542
"강일리버파크7단지",555
"강일리버파크7단지",518
"강일리버파크7단지",698
"강일리버파크7단지",569
"강일리버파크7단지",543
"강일리버파크7단지",660
"강일리버파크7단지",548
"강일리버파크7단지",694
"강일리버파크8단지",563
"강일리버파크8단지",561
"강일리버파크8단지",510
"고덕리엔파크1단지",600
"고덕리엔파크1단지",613
"고덕리엔파크2단지",635
"고덕리엔파크2단지",769
"고덕리엔파크2단지",779
"고덕 아이파크",967
"고덕 아이파크",659
"고덕 아이파크",933
"고덕 아이파크",806
"고덕 아이파크",722
"고덕 아이파크",824
"고덕 아이파크",818
"고덕 아이파크",791
"고덕 아이파크",640
"배재현대",701
"배재현대",659
"배재현대",604
"배재현대",600
"삼익그린12",460
"삼익그린12",459
"삼익그린12",571
"삼익그린12",504
"삼익그린12",563
"아남1",512
"아남1",530
"아남1",506
"아남1",546
"아남1",529
"아남1",535
"아남1",528
"아남1",637
"아남1",665
"주공2",1147
"주공2",1121
"주공2",1115
"주공2",1128
"주공2",1105
"주공2",1152
"주공2",1182
"주공2",1116
"주공2",1111
"주공2",1122
"주공2",1142
"주공2",1213
"주공2",1129
"주공2",1334
"강동LG자이",695
"강동LG자이",683
"강동렘브란트",763
"강동역에스케이허브",493
"강동역에스케이허브",459
"강동와이시티",822
"강동큐브(2차)",838
"강동큐브(2차)",754
"강동큐브(2차)",871
"강동한신휴플러스",453
"강동한신휴플러스",473
"광남아파트 101동",447
"광남캐스빌(247-0)",515
"광남캐스빌(389-9)",539
"길동3차이룸",417
"길동우성",587
"길동우성",619
"길동우성",630
"길동우성",531
"길동우성",507
"길동우성",612
"길동우성",493
"길동우성",632
"길동우성",566
"길동우성",543
"길동우성",609
"다성이즈빌",447
"다성이즈빌(349-1)",814
"다성이즈텔",450
"다성이즈텔",449
"대상",442
"라인",551
"라인",341
"라인",534
"삼익세라믹",412
"삼익파크맨션",465
"삼익파크맨션",517
"삼익파크맨션",474
"삼익파크맨션",434
"삼익파크맨션",515
"삼익파크맨션",466
"삼익파크맨션",486
"삼익파크맨션",469
"삼익파크맨션",501
"삼익파크맨션",512
"삼익파크맨션",468
"삼익파크맨션",513
"삼익파크맨션",442
"삼익파크맨션",478
"삼익파크맨션",509
"신동아",410
"신동아",468
"신동아",463
"신동아",453
"신동아",321
"신동아",445
"신동아",418
"신동아",444
"신동아",430
"신동아",448
"신동아",389
"신동아",407
"신동아",433
"신동아",436
"신동아",479
"신동아",460
"신동아",434
"신동아3",434
"신동아4",382
"신동아4",566
"신동아4",573
"신암가온",413
"에이치비골드빌(102동)",499
"에이치비골드빌(102동)",522
"에이치비골드빌(103동)",463
"에이치비골드빌(103동)",467
"예전이룸1차",490
"예전이룸1차",504
"예전이룸1차",495
"우림루미아트",476
"우성",559
"우성",528
"우성",503
"우성",520
"웅주아크로파크",369
"이스트드림힐",449
"청광플러스원큐브3차",882
"청광플러스원큐브3차",867
"청원파크빌3",415
"하이브",420
"한빛골드빌1차",481
"한빛골드빌1차",485
"한솔브리즈",372
"한전우성1",457
"현대1",589
"현대1",501
"현대1",608
"현대1",594
"현대1",512
"현대웰하임(101동)",696
"현대웰하임(201동)",549
"희훈리치파크1",405
"KNP주상복합1",435
"그랜드1",431
"동호리츠빌",465
"둔촌주공1단지",1180
"둔촌주공1단지",1033
"둔촌주공1단지",930
"둔촌주공1단지",1108
"둔촌주공1단지",1104
"둔촌주공1단지",1560
"둔촌주공1단지",962
"둔촌주공1단지",1607
"둔촌주공1단지",1136
"둔촌주공1단지",1229
"둔촌주공1단지",1633
"둔촌주공1단지",1160
"둔촌주공1단지",1219
"둔촌주공1단지",1711
"둔촌주공1단지",1220
"둔촌주공1단지",986
"둔촌주공1단지",984
"둔촌주공1단지",957
"둔촌주공1단지",1171
"둔촌주공1단지",1237
"둔촌주공1단지",1168
"둔촌주공1단지",1701
"둔촌주공1단지",995
"둔촌주공1단지",1167
"둔촌주공1단지",956
"둔촌주공2단지",905
"둔촌주공2단지",1170
"둔촌주공2단지",910
"둔촌주공2단지",918
"둔촌주공2단지",929
"둔촌주공2단지",952
"둔촌주공2단지",957
"둔촌주공2단지",927
"둔촌주공2단지",950
"둔촌주공2단지",939
"둔촌주공2단지",944
"둔촌주공2단지",1239
"둔촌주공3단지",813
"둔촌주공3단지",737
"둔촌주공3단지",765
"둔촌주공3단지",810
"둔촌주공3단지",763
"둔촌주공3단지",819
"둔촌주공3단지",818
"둔촌주공3단지",873
"둔촌주공3단지",817
"둔촌주공3단지",828
"둔촌주공3단지",791
"둔촌주공3단지",858
"둔촌주공3단지",903
"둔촌주공4단지",765
"둔촌주공4단지",838
"둔촌주공4단지",732
"둔촌주공4단지",831
"둔촌주공4단지",833
"둔촌주공4단지",853
"둔촌주공4단지",836
"둔촌주공4단지",835
"둔촌주공4단지",802
"둔촌주공4단지",808
"둔촌주공4단지",880
"둔촌주공4단지",813
"둔촌주공4단지",872
"둔촌주공4단지",883
"둔촌주공4단지",803
"둔촌주공4단지",860
"둔촌주공4단지",770
"둔촌주공4단지",887
"둔촌주공4단지",823
"둔촌주공4단지",890
"둔촌주공4단지",818
"둔촌주공4단지",873
"둔촌푸르지오",850
"둔촌푸르지오",633
"둔촌푸르지오",701
"둔촌푸르지오",835
"둔촌푸르지오",834
"둔촌푸르지오",768
"둔촌푸르지오",707
"둔촌푸르지오",867
"둔촌푸르지오",742
"둔촌푸르지오",736
"둔촌푸르지오",740
"둔촌푸르지오",847
"둔촌푸르지오",744
"둔촌하이츠",569
"둔촌하이츠",550
"둔촌하이츠",562
"둔촌하이츠",585
"둔촌하이츠",599
"라이프101동(544)102동(544-1)",443
"라이프101동(544)102동(544-1)",468
"성원",499
"성원",511
"세양청마루",496
"신동아파밀리에",674
"신동아파밀리에",655
"신동아파밀리에",583
"신동아파밀리에",648
"신동아파밀리에",661
"신동아파밀리에",578
"신성둔촌미소지움1",631
"신성둔촌미소지움1",607
"신성둔촌미소지움1",563
"신성둔촌미소지움1",634
"신성둔촌미소지움1",488
"신성둔촌미소지움1",630
"신성둔촌미소지움1",557
"신성둔촌미소지움1",644
"신성둔촌미소지움2",635
"신성둔촌미소지움2",625
"신성둔촌미소지움2",636
"신성둔촌미소지움2",522
"찬솔",485
"청원파크빌",507
"초원동아",612
"초원동아",487
"프라자",546
"프라자",463
"프라자",540
"프라자",513
"프라자",530
"현대1차아파트",557
"현대1차아파트",569
"현대1차아파트",545
"현대1차아파트",533
"현대1차아파트",524
"현대1차아파트",563
"현대2",531
"현대2",539
"현대2",536
"현대3",503
"현대3",498
"현대4",597
"현대4",542
"고덕주공9",589
"고덕주공9",572
"고덕주공9",578
"고덕주공9",579
"고덕주공9",561
"고덕주공9",555
"고덕주공9",563
"고덕주공9",571
"고덕주공9",526
"고덕주공9",595
