"address","Apart","gu","dong","long","lat","dist_from_univ","dist_from_middleschool","dist_from_bus","dist_from_hospital"
"장한로36길 17","신부파스카(319-3)","동대문구","장안동",127.0733252,37.57758954,1.46,0.17,0.1,0.51
"장한로5길 28","장안동신일해피트리","동대문구","장안동",127.0649766,37.56488167,1.78,0.52,0.19,0.34
"전농로 16","센시티16","동대문구","답십리동",127.056167,37.56629604,1.24,0.98,0.03,0.13
"전농로 192","전농동삼성래미안","동대문구","전농동",127.0551287,37.58156857,0.41,0.29,0.16,0.54
"전농로10길 20","답십리청솔우성","동대문구","답십리동",127.0587942,37.57496535,0.99,0.59,0.16,0.97
"전농로10길 80","청솔2차우성","동대문구","답십리동",127.0619639,37.57583084,0.94,0.69,0.23,0.74
"전농로16길 51","래미안아름숲","동대문구","전농동",127.0603593,37.57838147,0.63,0.38,0.09,1.02
"정릉로 185","대동황토방","성북구","정릉동",127.0058781,37.60779905,0.86,0.39,0.13,1.13
"정릉로 292","정릉힐스테이트","성북구","정릉동",127.0157761,37.6031864,1.32,0.68,0.08,0.55
"정릉로 305","경남","성북구","정릉동",127.0174306,37.6032131,1.34,0.59,0.07,0.42
"정릉로 307","라온유","성북구","정릉동",127.017643,37.60316086,1.33,0.59,0.05,0.4
"정릉로 388","동부센트레빌","성북구","돈암동",127.0260678,37.60294778,1.34,0.71,0.1,0.44
"정릉로 402","돈암현대아파트","성북구","돈암동",127.0268383,37.6040145,1.34,0.63,0.03,0.37
"정릉로 402","범양","성북구","돈암동",127.0268383,37.6040145,1.34,0.63,0.03,0.37
"정릉로 404","돈암현대아파트","성북구","돈암동",127.0270469,37.60406221,1.33,0.62,0.02,0.35
"정릉로21길 21","정릉성원아파트 101동, 102동","성북구","정릉동",127.0088594,37.60664068,1,0.63,0.12,1.04
"정릉로26길 8","정릉하이츠빌2단지","성북구","정릉동",127.0106828,37.6042326,1.21,0.84,0.05,0.86
"정릉로52길 46","성일우리미","성북구","돈암동",127.0284768,37.60247524,1.25,0.71,0.13,0.49
"정릉천동로 100","공성","동대문구","제기동",127.0356015,37.58102794,1.29,0.15,0.26,0.55
"정릉천동로 16","용두 두산위브","동대문구","용두동",127.0352594,37.57362267,2.01,0.76,0.18,0.38
"정릉천동로 36","래미안 허브리츠","동대문구","용두동",127.0351685,37.57545776,1.83,0.64,0.25,0.32
"정릉천동로 58","롯데캐슬피렌체","동대문구","용두동",127.0352274,37.57736796,1.63,0.43,0.09,0.4
"정릉천동로 80","경동미주","동대문구","제기동",127.0351226,37.57940196,1.42,0.22,0.14,0.55
"정릉천동로 90","현대","동대문구","제기동",127.0353549,37.58024245,1.35,0.16,0.23,0.54
"제기로 131","한신","동대문구","청량리동",127.0482386,37.58737015,1.01,0.28,0.12,0.39
"조원로 25","강남","관악구","신림동",126.9053356,37.48358103,3.81,0.8,0.05,0.41
"조원로11길 24","우민조원","관악구","신림동",126.9075167,37.4843358,3.94,0.78,0.03,0.49
"조원로13길 15","신림2차현대","관악구","신림동",126.9092784,37.48439517,4.08,0.75,0.13,0.39
"조원로16길 7","신림동신도브래뉴","관악구","신림동",126.9109681,37.4838366,4.24,0.67,0.03,0.27
"조원로2길 13","라이프미성","관악구","신림동",126.9026057,37.48290463,3.64,0.92,0.1,0.45
"종로 183","효성쥬얼리시티","종로구","인의동",126.9981395,37.57126175,0.94,0.66,0.08,0.69
"종로 347","롯데캐슬천지인","종로구","숭인동",127.016113,37.57338148,1.15,0.96,0.08,0.82
"종로44길 14","동문상가","종로구","창신동",127.0109527,37.570653,1.11,0.59,0.17,1.16
"종로58가길 27","삼전솔하임2차","종로구","숭인동",127.0167193,37.57253056,1.26,0.91,0.1,0.79
"종로66길 28","종로중흥S클래스","종로구","숭인동",127.021806,37.5735703,1.46,0.61,0.14,0.32
"종암로 167","동일하이빌뉴시티","성북구","하월곡동",127.0312272,37.60474415,0.95,0.41,0.12,0.24
"종암로13길 16","센트럴힐","성북구","종암동",127.0344426,37.59643107,0.86,0.43,0.1,0.11
"종암로19다길 42","고려","성북구","종암동",127.0272208,37.59845384,0.85,0.41,0.01,0.59
"종암로21길 127","아이파크종암동 1차","성북구","종암동",127.0302942,37.60341372,1.07,0.57,0.01,0.38
"종암로23길 35","래미안세레니티","성북구","종암동",127.0319913,37.59957745,1.05,0.75,0.08,0.45
"종암로24가길 53","종암에스케이","성북구","종암동",127.0375209,37.59988882,0.81,0.56,0.24,0.39
"종암로24가길 80","래미안라센트","성북구","종암동",127.0386083,37.60025518,0.73,0.59,0.22,0.47
"종암로24길 35","종암2차SKVIEW","성북구","종암동",127.0353176,37.60144605,0.79,0.79,0.14,0.53
"종암로25길 30","삼성래미안","성북구","종암동",127.0313783,37.6003709,1.11,0.79,0.17,0.55
"종암로3길 46","중앙드림빌","성북구","종암동",127.0335505,37.59299159,0.56,0.11,0.11,0.45
"종암로5길 26","종암선경","성북구","종암동",127.0343471,37.59430571,0.7,0.24,0.01,0.29
"종암로9길 70","황지클래스","성북구","종암동",127.032794,37.59704595,0.82,0.47,0.02,0.25
"종암로9길 71","아이파크종암동 2차","성북구","종암동",127.0324896,37.59722216,0.83,0.49,0.03,0.28
"주흥11길 40","반포훼미리(101동)","서초구","반포동",127.0177839,37.50705466,1.32,0.39,0.41,0.43
"주흥17길 19","써니힐","서초구","반포동",127.0175013,37.50911654,1.44,0.29,0.23,0.31
"중계로 107","극동의푸른별1차","노원구","중계동",127.0819508,37.64506778,1.43,0.76,0.09,1.43
"중계로 140","금호타운(583)","노원구","중계동",127.0807093,37.64757368,1.45,0.67,0.01,1.55
"중계로 172","현대(3차)","노원구","중계동",127.0813584,37.6501269,1.51,0.76,0.04,1.44
"중계로 184","신동아(366)","노원구","중계동",127.0797841,37.65071834,1.38,0.62,0.03,1.29
"중계로 184","라이프","노원구","중계동",127.0797841,37.65071834,1.38,0.62,0.03,1.29
"중계로 184","청구(366)","노원구","중계동",127.0797841,37.65071834,1.38,0.62,0.03,1.29
"중계로 195","신안동진","노원구","중계동",127.0784526,37.65051325,1.26,0.57,0.07,1.2
"중계로 230","주공5","노원구","중계동",127.0747367,37.65082132,0.95,0.25,0.02,0.92
"중계로 233","청구3","노원구","중계동",127.0742004,37.65055511,0.89,0.2,0.07,0.91
"중계로14길 22","진로유통조합대림","노원구","중계동",127.0816753,37.6489933,1.53,0.81,0.06,1.53
"중계로14나길 25","삼성","노원구","중계동",126.978884,37.611107,1.66,1.95,0.05,2.79
"중계로8길 103","현대2(4차)","노원구","중계동",127.0845467,37.64808576,1.78,1.01,0.32,1.8
"중계로8길 106","현대1(4차)","노원구","중계동",127.0845437,37.6483459,1.78,1.02,0.32,1.78
"중계로8길 20","현대(6차)","노원구","중계동",127.0832128,37.64599766,1.56,0.86,0.12,1.58
"중계로8길 29","한화꿈에그린","노원구","중계동",127.0836291,37.6462444,1.59,0.9,0.15,1.63
"중계로8길 39","현대그린","노원구","중계동",127.0841984,37.64642064,1.63,0.95,0.2,1.68
"중대로 101","동부썬빌","송파구","가락동",127.1196917,37.49323342,3.1,0.38,0.01,0.41
"중대로 121","롯데캐슬","송파구","가락동",127.1215208,37.49425557,2.95,0.39,0.06,0.27
"중대로 127","한화오벨리스크","송파구","가락동",127.1220868,37.49461717,2.89,0.42,0.02,0.22
"중대로 24","올림픽훼밀리타운","송파구","문정동",127.112096,37.48980174,3.72,0.86,0.08,1.15
"중대로 291","쌍용스윗닷홈(301동)","송파구","오금동",127.1320818,37.50672269,1.44,0.2,0,0.32
"중대로 292","매그놀리아(1차)","송파구","오금동",127.1325144,37.50641738,1.48,0.24,0.03,0.27
"중대로 293","쌍용스위닷홈(201동)","송파구","오금동",127.1321344,37.50691909,1.42,0.18,0.03,0.32
"중대로12길 35","가락우성2","송파구","가락동",127.1252352,37.49196831,3.12,0.23,0.09,0.17
"중대로23길 11","씨티빌","송파구","가락동",127.1262955,37.50190894,2.02,0.4,0.1,0.26
"중랑역로 150","우성","중랑구","묵동",127.076908,37.60675127,1.42,0.43,0.01,0.71
"중랑역로 279","삼성","중랑구","묵동",126.978884,37.611107,1.66,1.95,0.05,2.79
"중랑역로 72","동구햇살아파트101동","중랑구","중화동",127.078228,37.59994942,1.35,0.23,0.02,0.11
"중랑천로 20","한신","중랑구","면목동",127.0742673,37.587091,0.73,0.34,0.04,0.64
"중랑천로 316","월드메르디앙","중랑구","묵동",127.073114,37.61306814,1.19,0.81,0.09,0.6
"중랑천로 332","한국","중랑구","묵동",127.0731834,37.61423826,1.26,0.88,0.1,0.47
"중랑천로 43","신성","중랑구","면목동",127.0732129,37.58905631,0.54,0.44,0.04,0.6
"중랑천로 8","형진","중랑구","면목동",127.075253,37.58635224,0.85,0.39,0.08,0.64
"중랑천로10길 23","금강산아파트","중랑구","상봉동",127.0743644,37.5920061,0.59,0.78,0.12,0.48
"중랑천로12길 13","매원아파트","중랑구","상봉동",127.0736252,37.59247257,0.54,0.8,0.08,0.56
"중랑천로14길 58","범양프레체","중랑구","중화동",127.0758063,37.59455643,0.81,0.8,0.07,0.53
"중림로 10","삼성사이버빌리지","중구","중림동",126.9646131,37.55898901,0.68,0.62,0.06,0.92
"중앙로 101","청솔우성","구로구","고척동",126.8600308,37.50643454,0.96,0.3,0.05,0.05
"중앙로 121","고척파크푸르지오","구로구","고척동",126.8588987,37.50808832,1.16,0.2,0.11,0.25
"중앙로12길 12","센츄리","구로구","고척동",126.8619754,37.50505632,0.73,0.46,0.06,0.19
"중앙로12길 17","고척LIG리가2차","구로구","고척동",126.8618342,37.50596505,0.81,0.36,0.1,0.12
"중앙로12길 7","고척LIG리가1차","구로구","고척동",126.8616544,37.50511144,0.75,0.45,0.04,0.16
"중앙로14길 7","예주유니츠","구로구","고척동",126.8611183,37.5063844,0.89,0.3,0.06,0.05
"중앙로15길 125","삼익2","구로구","고척동",126.8530889,37.50777818,1.26,0.61,0.05,0.68
"중앙로15길 132","삼익1","구로구","고척동",126.853348,37.50868689,1.36,0.64,0.09,0.69
"중앙로15길 132","한성","구로구","고척동",126.853348,37.50868689,1.36,0.64,0.09,0.69
"중앙로15길 151","한일유앤아이","구로구","고척동",126.8518195,37.50835686,1.32,0.5,0.06,0.81
"중앙로15길 84","예인","구로구","고척동",126.8552824,37.50699382,1.22,0.54,0.02,0.48
"중앙로1길 18","신원프라자","구로구","고척동",126.8636934,37.4986997,0.41,0.23,0.2,0.26
"중앙로1길 18","우성,현대아파트","구로구","고척동",126.8636934,37.4986997,0.41,0.23,0.2,0.26
"중앙로23길 22","로마아트빌","양천구","신정동",126.8536762,37.51686747,2.22,0.21,0.07,0.85
"중앙로29길 102","대성유니드1차","양천구","신정동",126.848746,37.5205621,2.68,0.08,0.24,0.46
"중앙로29길 108","대성유니드2차","양천구","신정동",126.8484512,37.52137696,2.78,0.11,0.19,0.39
"중앙로29길 120","마이홈","양천구","신정동",126.847233,37.52179037,2.83,0.15,0.08,0.44
"중앙로29길 120","정은SKY빌","양천구","신정동",126.847233,37.52179037,2.83,0.15,0.08,0.44
"중앙로29길 55","신안약수","양천구","신월동",126.8483203,37.51644707,2.23,0.46,0.5,0.9
"중앙로29길 61","롯데캐슬","양천구","신월동",126.8479592,37.51744696,2.35,0.35,0.42,0.8
"중앙로29길 74","일진아이윌","양천구","신정동",126.8486042,37.51805284,2.41,0.29,0.42,0.72
"중앙로39길 24","자성","양천구","신정동",126.8496843,37.51943433,2.55,0.2,0.28,0.55
"중앙로45길 28","정은스카이빌3차","양천구","신정동",126.8499266,37.52170122,2.8,0.22,0.08,0.3
"중앙로45길 42","정은스카이빌2차","양천구","신정동",126.8486195,37.52215366,2.86,0.19,0.19,0.32
"중앙로46길 58","에버그린3동(980-6)","양천구","신정동",126.8585977,37.52268412,2.61,0.81,0.08,0.68
"중앙로53길 5","서울가든","양천구","신월동",126.8491786,37.52580852,2.56,0.17,0.14,0.24
"중앙로55길 13","대외","양천구","신월동",126.847752,37.52647554,2.51,0.29,0.29,0.39
"중앙로55길 25","태진","양천구","신월동",126.8465558,37.52629709,2.56,0.35,0.36,0.46
"중앙로55길 59","방주기픈샘2","양천구","신월동",126.8428461,37.52568171,2.66,0.62,0.41,0.75
"중앙로57길 35","새롬","양천구","신월동",126.8451513,37.52648651,2.58,0.46,0.4,0.58
"중앙로5길 24","한효","구로구","고척동",126.8618817,37.50129695,0.53,0.12,0.06,0.44
"중앙로5길 62","서울가든","구로구","고척동",126.860169,37.50138615,0.68,0.2,0.04,0.55
"중앙로6길 17","동아한신","구로구","고척동",126.8647576,37.5005475,0.27,0.25,0.03,0.17
"중앙로6길 5","청구","구로구","고척동",126.8643817,37.50124308,0.31,0.24,0.08,0.25
"중앙로8길 11","고척월드메르디앙","구로구","고척동",126.863455,37.50243696,0.44,0.27,0.05,0.4
"증가로 191","남가좌삼성","서대문구","남가좌동",126.9168125,37.57934599,0.59,0.46,0.05,0.8
"증가로 200","북가좌동두산위브","서대문구","북가좌동",126.9161968,37.58015437,0.64,0.56,0.04,0.71
"증가로 74","선명(102동)","서대문구","연희동",126.9277427,37.57407482,0.78,0.66,0.09,0.89
"증가로 76","선명(101동)","서대문구","연희동",126.9276118,37.57424418,0.76,0.68,0.06,0.91
"증가로8길 88","부림베스트빌","서대문구","홍은동",126.9277772,37.57995836,0.39,0.55,0.07,0.81
"증산로 221","DMC덕원","은평구","증산동",126.9033185,37.57867206,1.78,0.56,0.14,1.44
"증산로 237","월드메르시안(179-9)","은평구","증산동",126.9047635,37.57968418,1.64,0.44,0.14,1.27
"증산로 245","미그린","은평구","증산동",126.9053593,37.58010664,1.59,0.41,0.11,1.2
"증산로 269","럭스빌(101동)","은평구","증산동",126.9072874,37.58193589,1.43,0.33,0.14,0.95
"증산로 271","럭스빌(102동)","은평구","증산동",126.907408,37.58205524,1.43,0.34,0.16,0.93
"증산로 285","증산중앙하이츠","은평구","증산동",126.9084004,37.5829851,1.36,0.38,0.12,0.8
"증산로 291","디오반","은평구","증산동",126.9087546,37.58333258,1.34,0.41,0.07,0.76
"증산로 333","월드빌","은평구","증산동",126.9118262,37.58623674,1.19,0.21,0.01,0.4
"증산로 377","뉴월드","은평구","신사동",126.9130766,37.58992931,1.22,0.44,0.05,0.48
"증산로 417","청운제일(362-0)","은평구","신사동",126.9140187,37.5936035,0.83,0.78,0.07,0.72
"증산로 431","에코빌라","은평구","신사동",126.9143663,37.5948267,0.71,0.88,0.07,0.58
"증산로 463","정은노블스B","은평구","신사동",126.9150636,37.59749071,0.47,0.89,0.02,0.29
"증산로15길 35","라이프미성","은평구","신사동",126.9095445,37.59014744,1.22,0.28,0.02,0.72
"증산로15길 50","대주파크빌","은평구","신사동",126.9084001,37.59047526,1.21,0.18,0.12,0.83
"증산로15길 67","신성","은평구","신사동",126.9058307,37.590348,1.3,0.06,0.04,1.02
"증산로17길 26","명진(348-7)","은평구","신사동",126.9104728,37.59059028,1.16,0.36,0,0.69
"증산로17길 6","구암","은평구","신사동",126.9126728,37.59046683,1.16,0.47,0.04,0.55
"증산로19길 3","선정(35-2)","은평구","신사동",126.9139092,37.59443743,0.74,0.82,0.12,0.64
"증산로1길 26","청구","은평구","수색동",126.902224,37.58041368,1.87,0.4,0.19,1.42
"증산로1길 6","월드메르시안(179-8)","은평구","증산동",126.9036629,37.57932347,1.74,0.48,0.15,1.37
"증산로21가길 11","신선","은평구","신사동",126.9132719,37.5970445,0.44,0.95,0.18,0.42
"증산로21길 11","삼부","은평구","신사동",126.9133019,37.59590694,0.57,0.89,0.12,0.52
"증산로23길 8","(23-42)","은평구","신사동",126.9144129,37.59743366,0.44,0.94,0.07,0.32
"증산로3길 19","에쉐르","은평구","증산동",126.9041502,37.58149315,1.7,0.24,0.2,1.21
"증산로3길 26","DMC우방","은평구","증산동",126.9037109,37.58190333,1.75,0.2,0.25,1.23
"증산로3길 5","청운","은평구","증산동",126.9051433,37.58072309,1.61,0.34,0.1,1.18
"증산로3길 5","선정(178)","은평구","증산동",126.9051433,37.58072309,1.61,0.34,0.1,1.18
"증산로5길 5","자선메르시안(102)","은평구","증산동",126.9073374,37.58252465,1.44,0.31,0.2,0.91
"증산로5길 5","자선메르시안(101)","은평구","증산동",126.9073374,37.58252465,1.44,0.31,0.2,0.91
"증산서길 134","자선메르시안(162-21)","은평구","증산동",126.9109708,37.58679294,1.28,0.11,0.1,0.47
"증산서길 79","두산위브","은평구","증산동",126.9063884,37.58347997,1.54,0.2,0.26,0.94
"지봉로 25","동대문","종로구","창신동",127.0155002,37.57233977,1.23,0.84,0.06,0.89
"지봉로 81","브라운스톤창신","종로구","창신동",127.0151033,37.57738406,0.74,0.59,0.04,0.81
"지봉로 87","창신이수","종로구","창신동",127.0151546,37.57792676,0.7,0.54,0.05,0.76
"지봉로21길 19","현대I-PARK","성북구","보문동3가",127.0172379,37.58556182,0.76,0.63,0.15,0.43
"지봉로4길 13","삼전솔하임4차","종로구","숭인동",127.0166602,37.57125619,1.38,0.79,0.1,0.83
"지봉로5길 7","두산","종로구","창신동",127.015099,37.57440424,1.01,0.89,0.05,0.91
"지양로 101","길훈","양천구","신월동",126.831513,37.52382971,3.03,0.47,0.07,1.33
"지양로13길 21","우정","양천구","신월동",126.8298938,37.52210831,3.25,0.28,0.22,1.17
"지양로15길 20","신안파크","양천구","신월동",126.8300356,37.52273421,3.18,0.35,0.17,1.23
