"학원명","학원주소","lon","lat"
"시그마e플러스학원","서울특별시 중랑구 신내로 225  디아뜨갤러리563호일부 (신내동)",127.0915681,37.616864
"앤디아카데미학원","서울특별시 중랑구 용마산로 454  2층 (망우동)",127.0982016,37.5929511
"하피스트음악학원","서울특별시 중랑구 신내로 71 , 4층 일부 (신내동559-2)",127.0950895,37.6055139
"래미안음악학원","서울특별시 동대문구 장한로28길 50  3층 (장안동)",127.0747713,37.5726036
"ENC어학원","서울특별시 동대문구 제기로 74-1 , 2층,3층 (제기동)",127.0413939,37.5864674
"뮤엠영어해법수학학원","서울특별시 중랑구 봉우재로6길 23 , 3층 (면목동,홈마트)",127.0766815,37.5889227
"예인보습학원","서울특별시 중랑구 용마공원로 26  2층 (망우동)",127.1013313,37.5933408
"머쓰아인스학원","서울특별시 동대문구 고산자로 534 301.302.303호(제기동)",127.039069,37.5886993
"세인트학원","서울특별시 중랑구 봉화산로 218 , 6층 (신내동)",127.0970245,37.6073371
"에이스독서실","서울특별시 동대문구 이문로 82  3층 (이문동)",127.059033,37.5941465
"시카고HB영어수학학원","서울특별시 동대문구 장한로28길 48 , 2층일부 (장안동)",127.0745684,37.5726236
"탑플러스학원","서울특별시 동대문구 장한로14길 81  2층 (장안동)",127.0727621,37.5659237
"에이펙스학원","서울특별시 동대문구 답십리로72길 118  4층 (장안동)",127.0719532,37.5670743
"아랑피아노학원","서울특별시 중랑구 봉우재로71길 33  2층 (망우동)",127.0981306,37.5962123
"포르테음악학원","서울특별시 동대문구 한천로11길 10-1  동아아파트 상가2동302호 (답십리동)",127.0617472,37.5692544
"정현아카데미학원","서울특별시 중랑구 봉화산로 52  2층 (중화동)",127.0802009,37.6013802
"용두보습학원","서울특별시 동대문구 무학로26길 13  2층 (용두동)",127.0314421,37.5734725
"명성영재사관학원","서울특별시 중랑구 동일로 492 , 2층 3층 (면목동,식당주방)",127.0803373,37.5742879
"명성민족사관학원","서울특별시 중랑구 동일로 492 , 6층  (면목동,식당주방)",127.0803373,37.5742879
